date,platform,content_type,reach,likes,comments,shares,clicks,conversions,engagement,engagement_rate,conversion_rate,hour,day_of_week,month
2024-05-25 10:00:00,Twitter,Video,3795,289,74,115,244,41,478,12.6,1.08,10,Saturday,2024-05
2024-05-25 12:00:00,Instagram,Carousel,5904,538,60,280,280,14,878,14.87,0.237,12,Saturday,2024-05
2024-05-25 14:00:00,Instagram,Image,5154,429,38,155,276,24,622,12.07,0.466,14,Saturday,2024-05
2024-05-25 16:00:00,Facebook,Image,3263,250,65,95,104,7,410,12.57,0.215,16,Saturday,2024-05
2024-05-25 18:00:00,Instagram,Story,4423,329,34,220,101,25,583,13.18,0.565,18,Saturday,2024-05
2024-05-25 20:00:00,Twitter,Story,1411,137,11,58,56,10,206,14.6,0.709,20,Saturday,2024-05
2024-05-25 22:00:00,Instagram,Text,2347,261,53,101,132,12,415,17.68,0.511,22,Saturday,2024-05
2024-05-26 00:00:00,Instagram,Image,5760,735,40,146,383,33,921,15.99,0.573,0,Sunday,2024-05
2024-05-26 02:00:00,Instagram,Carousel,5865,429,77,200,469,37,706,12.04,0.631,2,Sunday,2024-05
2024-05-26 04:00:00,Facebook,Image,2389,105,38,75,77,20,218,9.13,0.837,4,Sunday,2024-05
2024-05-26 06:00:00,Facebook,Video,4125,470,42,98,327,21,610,14.79,0.509,6,Sunday,2024-05
2024-05-26 08:00:00,Facebook,Video,4252,507,86,156,303,48,749,17.62,1.129,8,Sunday,2024-05
2024-05-26 10:00:00,Twitter,Image,4454,436,43,115,291,36,594,13.34,0.808,10,Sunday,2024-05
2024-05-26 12:00:00,Instagram,Image,3605,324,71,117,90,10,512,14.2,0.277,12,Sunday,2024-05
2024-05-26 14:00:00,Twitter,Story,3537,219,35,115,177,11,369,10.43,0.311,14,Sunday,2024-05
2024-05-26 16:00:00,Twitter,Video,5102,646,112,155,318,15,913,17.89,0.294,16,Sunday,2024-05
2024-05-26 18:00:00,Facebook,Carousel,3914,425,40,169,97,37,634,16.2,0.945,18,Sunday,2024-05
2024-05-26 20:00:00,Instagram,Image,5326,472,65,190,409,7,727,13.65,0.131,20,Sunday,2024-05
2024-05-26 22:00:00,Twitter,Image,2152,283,36,91,92,13,410,19.05,0.604,22,Sunday,2024-05
2024-05-27 00:00:00,Instagram,Image,4310,402,23,70,252,38,495,11.48,0.882,0,Monday,2024-05
2024-05-27 02:00:00,Instagram,Image,5322,522,41,148,219,34,711,13.36,0.639,2,Monday,2024-05
2024-05-27 04:00:00,Twitter,Carousel,4429,214,101,127,286,11,442,9.98,0.248,4,Monday,2024-05
2024-05-27 06:00:00,Twitter,Image,3561,381,34,98,74,9,513,14.41,0.253,6,Monday,2024-05
2024-05-27 08:00:00,Instagram,Video,7044,352,132,78,401,17,562,7.98,0.241,8,Monday,2024-05
2024-05-27 10:00:00,Instagram,Video,6955,935,164,132,395,9,1231,17.7,0.129,10,Monday,2024-05
2024-05-27 12:00:00,Twitter,Image,3232,143,38,42,140,27,223,6.9,0.835,12,Monday,2024-05
2024-05-27 14:00:00,Facebook,Text,2288,199,28,33,79,4,260,11.36,0.175,14,Monday,2024-05
2024-05-27 16:00:00,Facebook,Image,2535,252,30,48,147,15,330,13.02,0.592,16,Monday,2024-05
2024-05-27 18:00:00,Facebook,Carousel,3863,309,65,114,147,27,488,12.63,0.699,18,Monday,2024-05
2024-05-27 20:00:00,Facebook,Carousel,3088,181,50,137,225,5,368,11.92,0.162,20,Monday,2024-05
2024-05-27 22:00:00,Instagram,Text,2657,217,44,42,175,24,303,11.4,0.903,22,Monday,2024-05
2024-05-28 00:00:00,Twitter,Story,3339,357,76,41,186,24,474,14.2,0.719,0,Tuesday,2024-05
2024-05-28 02:00:00,Twitter,Carousel,3762,163,57,129,118,15,349,9.28,0.399,2,Tuesday,2024-05
2024-05-28 04:00:00,Instagram,Carousel,5456,686,64,112,431,60,862,15.8,1.1,4,Tuesday,2024-05
2024-05-28 06:00:00,Facebook,Story,4261,182,86,61,92,17,329,7.72,0.399,6,Tuesday,2024-05
2024-05-28 08:00:00,Instagram,Image,5133,570,126,197,231,44,893,17.4,0.857,8,Tuesday,2024-05
2024-05-28 10:00:00,Facebook,Image,2342,327,44,94,178,5,465,19.85,0.213,10,Tuesday,2024-05
2024-05-28 12:00:00,Twitter,Video,5749,778,53,173,349,21,1004,17.46,0.365,12,Tuesday,2024-05
2024-05-28 14:00:00,Twitter,Story,3247,324,32,75,150,22,431,13.27,0.678,14,Tuesday,2024-05
2024-05-28 16:00:00,Twitter,Story,2558,178,20,30,81,18,228,8.91,0.704,16,Tuesday,2024-05
2024-05-28 18:00:00,Facebook,Video,2085,247,17,29,135,9,293,14.05,0.432,18,Tuesday,2024-05
2024-05-28 20:00:00,Twitter,Carousel,4174,303,45,129,103,9,477,11.43,0.216,20,Tuesday,2024-05
2024-05-28 22:00:00,Twitter,Image,3230,186,66,98,66,27,350,10.84,0.836,22,Tuesday,2024-05
2024-05-29 00:00:00,Instagram,Video,7508,461,120,369,183,30,950,12.65,0.4,0,Wednesday,2024-05
2024-05-29 02:00:00,Twitter,Text,100,6,0,2,6,1,8,8.0,1.0,2,Wednesday,2024-05
2024-05-29 04:00:00,Instagram,Video,7362,763,113,201,232,46,1077,14.63,0.625,4,Wednesday,2024-05
2024-05-29 06:00:00,Twitter,Video,3991,319,83,161,111,7,563,14.11,0.175,6,Wednesday,2024-05
2024-05-29 08:00:00,Twitter,Carousel,4221,530,26,131,221,44,687,16.28,1.042,8,Wednesday,2024-05
2024-05-29 10:00:00,Twitter,Carousel,4871,242,47,127,350,55,416,8.54,1.129,10,Wednesday,2024-05
2024-05-29 12:00:00,Instagram,Video,6875,845,157,120,393,76,1122,16.32,1.105,12,Wednesday,2024-05
2024-05-29 14:00:00,Instagram,Carousel,5092,439,36,144,216,37,619,12.16,0.727,14,Wednesday,2024-05
2024-05-29 16:00:00,Twitter,Image,2937,409,46,85,226,7,540,18.39,0.238,16,Wednesday,2024-05
2024-05-29 18:00:00,Instagram,Video,7166,422,151,146,486,28,719,10.03,0.391,18,Wednesday,2024-05
2024-05-29 20:00:00,Instagram,Video,7215,430,145,257,544,69,832,11.53,0.956,20,Wednesday,2024-05
2024-05-29 22:00:00,Instagram,Carousel,5432,315,114,193,326,55,622,11.45,1.013,22,Wednesday,2024-05
2024-05-30 00:00:00,Facebook,Image,1897,196,20,32,108,6,248,13.07,0.316,0,Thursday,2024-05
2024-05-30 02:00:00,Twitter,Text,3878,186,19,133,161,35,338,8.72,0.903,2,Thursday,2024-05
2024-05-30 04:00:00,Instagram,Story,3840,309,69,93,298,43,471,12.27,1.12,4,Thursday,2024-05
2024-05-30 06:00:00,Instagram,Text,831,103,19,23,43,7,145,17.45,0.842,6,Thursday,2024-05
2024-05-30 08:00:00,Instagram,Image,5024,560,125,120,351,43,805,16.02,0.856,8,Thursday,2024-05
2024-05-30 10:00:00,Facebook,Text,1943,212,22,80,143,6,314,16.16,0.309,10,Thursday,2024-05
2024-05-30 12:00:00,Twitter,Image,2103,292,30,40,90,17,362,17.21,0.808,12,Thursday,2024-05
2024-05-30 14:00:00,Instagram,Image,5775,274,98,272,410,10,644,11.15,0.173,14,Thursday,2024-05
2024-05-30 16:00:00,Instagram,Video,7477,315,72,301,412,71,688,9.2,0.95,16,Thursday,2024-05
2024-05-30 18:00:00,Instagram,Video,6930,794,41,316,232,49,1151,16.61,0.707,18,Thursday,2024-05
2024-05-30 20:00:00,Twitter,Carousel,3324,457,49,40,253,24,546,16.43,0.722,20,Thursday,2024-05
2024-05-30 22:00:00,Facebook,Image,3163,347,49,137,69,12,533,16.85,0.379,22,Thursday,2024-05
2024-05-31 00:00:00,Instagram,Video,6554,724,84,137,132,58,945,14.42,0.885,0,Friday,2024-05
2024-05-31 02:00:00,Instagram,Carousel,5803,715,74,188,195,45,977,16.84,0.775,2,Friday,2024-05
2024-05-31 04:00:00,Instagram,Image,4494,469,104,113,296,34,686,15.26,0.757,4,Friday,2024-05
2024-05-31 06:00:00,Facebook,Carousel,3390,449,43,77,248,5,569,16.78,0.147,6,Friday,2024-05
2024-05-31 08:00:00,Instagram,Image,4380,176,57,76,251,37,309,7.05,0.845,8,Friday,2024-05
2024-05-31 10:00:00,Facebook,Story,3409,302,19,123,240,30,444,13.02,0.88,10,Friday,2024-05
2024-05-31 12:00:00,Twitter,Story,2515,324,28,26,177,28,378,15.03,1.113,12,Friday,2024-05
2024-05-31 14:00:00,Instagram,Image,4902,517,47,98,235,53,662,13.5,1.081,14,Friday,2024-05
2024-05-31 16:00:00,Instagram,Image,4728,326,100,221,215,23,647,13.68,0.486,16,Friday,2024-05
2024-05-31 18:00:00,Instagram,Image,4254,511,66,159,244,11,736,17.3,0.259,18,Friday,2024-05
2024-05-31 20:00:00,Twitter,Story,2573,342,25,101,95,11,468,18.19,0.428,20,Friday,2024-05
2024-05-31 22:00:00,Facebook,Image,3147,223,62,101,229,13,386,12.27,0.413,22,Friday,2024-05
2024-06-01 00:00:00,Twitter,Video,5978,329,77,175,247,27,581,9.72,0.452,0,Saturday,2024-06
2024-06-01 02:00:00,Twitter,Video,5771,626,53,221,439,41,900,15.6,0.71,2,Saturday,2024-06
2024-06-01 04:00:00,Instagram,Image,3972,502,42,137,312,29,681,17.15,0.73,4,Saturday,2024-06
2024-06-01 06:00:00,Facebook,Image,2936,330,40,36,199,4,406,13.83,0.136,6,Saturday,2024-06
2024-06-01 08:00:00,Facebook,Story,2459,224,41,69,99,15,334,13.58,0.61,8,Saturday,2024-06
2024-06-01 10:00:00,Instagram,Video,7264,516,99,176,392,26,791,10.89,0.358,10,Saturday,2024-06
2024-06-01 12:00:00,Facebook,Image,2800,166,40,125,59,23,331,11.82,0.821,12,Saturday,2024-06
2024-06-01 14:00:00,Twitter,Story,3122,295,26,133,131,13,454,14.54,0.416,14,Saturday,2024-06
2024-06-01 16:00:00,Twitter,Story,3242,420,57,128,227,5,605,18.66,0.154,16,Saturday,2024-06
2024-06-01 18:00:00,Twitter,Image,4058,477,70,51,204,7,598,14.74,0.172,18,Saturday,2024-06
2024-06-01 20:00:00,Facebook,Image,3064,414,26,104,100,23,544,17.75,0.751,20,Saturday,2024-06
2024-06-01 22:00:00,Twitter,Image,4543,510,88,193,323,8,791,17.41,0.176,22,Saturday,2024-06
2024-06-02 00:00:00,Instagram,Text,3738,335,32,120,166,19,487,13.03,0.508,0,Sunday,2024-06
2024-06-02 02:00:00,Instagram,Video,6330,765,83,69,148,65,917,14.49,1.027,2,Sunday,2024-06
2024-06-02 04:00:00,Facebook,Text,1721,131,40,62,121,16,233,13.54,0.93,4,Sunday,2024-06
2024-06-02 06:00:00,Instagram,Carousel,5951,463,86,103,223,56,652,10.96,0.941,6,Sunday,2024-06
2024-06-02 08:00:00,Instagram,Image,4747,410,31,58,201,28,499,10.51,0.59,8,Sunday,2024-06
2024-06-02 10:00:00,Twitter,Video,5554,560,28,275,232,57,863,15.54,1.026,10,Sunday,2024-06
2024-06-02 12:00:00,Twitter,Image,2330,279,44,72,118,4,395,16.95,0.172,12,Sunday,2024-06
2024-06-02 14:00:00,Twitter,Image,3282,346,76,45,117,35,467,14.23,1.066,14,Sunday,2024-06
2024-06-02 16:00:00,Facebook,Video,5220,487,88,139,198,8,714,13.68,0.153,16,Sunday,2024-06
2024-06-02 18:00:00,Instagram,Carousel,4812,550,95,177,282,17,822,17.08,0.353,18,Sunday,2024-06
2024-06-02 20:00:00,Instagram,Text,1142,57,7,27,77,12,91,7.97,1.051,20,Sunday,2024-06
2024-06-02 22:00:00,Instagram,Carousel,5778,749,135,267,298,19,1151,19.92,0.329,22,Sunday,2024-06
2024-06-03 00:00:00,Facebook,Carousel,3156,210,30,96,124,8,336,10.65,0.253,0,Monday,2024-06
2024-06-03 02:00:00,Twitter,Video,5623,479,126,184,408,17,789,14.03,0.302,2,Monday,2024-06
2024-06-03 04:00:00,Instagram,Image,4718,407,85,197,307,53,689,14.6,1.123,4,Monday,2024-06
2024-06-03 06:00:00,Facebook,Video,3516,280,32,112,93,14,424,12.06,0.398,6,Monday,2024-06
2024-06-03 08:00:00,Facebook,Carousel,3270,167,18,118,185,28,303,9.27,0.856,8,Monday,2024-06
2024-06-03 10:00:00,Facebook,Text,636,67,4,13,17,6,84,13.21,0.943,10,Monday,2024-06
2024-06-03 12:00:00,Facebook,Carousel,3017,223,73,101,205,11,397,13.16,0.365,12,Monday,2024-06
2024-06-03 14:00:00,Instagram,Video,7715,470,159,288,469,54,917,11.89,0.7,14,Monday,2024-06
2024-06-03 16:00:00,Facebook,Image,4108,275,49,184,158,28,508,12.37,0.682,16,Monday,2024-06
2024-06-03 18:00:00,Twitter,Carousel,4512,497,112,123,206,46,732,16.22,1.02,18,Monday,2024-06
2024-06-03 20:00:00,Facebook,Image,3298,284,37,113,239,35,434,13.16,1.061,20,Monday,2024-06
2024-06-03 22:00:00,Twitter,Story,3538,179,48,101,278,29,328,9.27,0.82,22,Monday,2024-06
2024-06-04 00:00:00,Facebook,Story,2227,214,15,96,145,13,325,14.59,0.584,0,Tuesday,2024-06
2024-06-04 02:00:00,Twitter,Carousel,4102,340,94,88,143,46,522,12.73,1.121,2,Tuesday,2024-06
2024-06-04 04:00:00,Instagram,Image,4891,291,38,54,167,46,383,7.83,0.941,4,Tuesday,2024-06
2024-06-04 06:00:00,Twitter,Image,3577,228,70,71,156,42,369,10.32,1.174,6,Tuesday,2024-06
2024-06-04 08:00:00,Facebook,Video,3954,277,28,117,168,34,422,10.67,0.86,8,Tuesday,2024-06
2024-06-04 10:00:00,Facebook,Image,1715,208,27,19,97,2,254,14.81,0.117,10,Tuesday,2024-06
2024-06-04 12:00:00,Instagram,Image,5732,342,122,266,394,24,730,12.74,0.419,12,Tuesday,2024-06
2024-06-04 14:00:00,Instagram,Carousel,6624,653,154,151,458,7,958,14.46,0.106,14,Tuesday,2024-06
2024-06-04 16:00:00,Instagram,Carousel,6442,856,47,124,478,19,1027,15.94,0.295,16,Tuesday,2024-06
2024-06-04 18:00:00,Twitter,Video,5655,612,88,75,209,38,775,13.7,0.672,18,Tuesday,2024-06
2024-06-04 20:00:00,Facebook,Image,3164,323,47,69,85,17,439,13.87,0.537,20,Tuesday,2024-06
2024-06-04 22:00:00,Instagram,Video,7818,335,72,213,352,11,620,7.93,0.141,22,Tuesday,2024-06
2024-06-05 00:00:00,Twitter,Video,6102,291,145,85,435,6,521,8.54,0.098,0,Wednesday,2024-06
2024-06-05 02:00:00,Facebook,Story,4281,548,23,172,178,39,743,17.36,0.911,2,Wednesday,2024-06
2024-06-05 04:00:00,Twitter,Video,4563,532,29,213,105,28,774,16.96,0.614,4,Wednesday,2024-06
2024-06-05 06:00:00,Twitter,Image,3072,344,39,57,201,29,440,14.32,0.944,6,Wednesday,2024-06
2024-06-05 08:00:00,Twitter,Video,4959,449,60,100,322,23,609,12.28,0.464,8,Wednesday,2024-06
2024-06-05 10:00:00,Twitter,Story,3426,283,44,131,257,28,458,13.37,0.817,10,Wednesday,2024-06
2024-06-05 12:00:00,Instagram,Carousel,7059,734,43,97,157,42,874,12.38,0.595,12,Wednesday,2024-06
2024-06-05 14:00:00,Twitter,Video,4996,612,56,126,372,50,794,15.89,1.001,14,Wednesday,2024-06
2024-06-05 16:00:00,Twitter,Image,2222,114,11,31,83,15,156,7.02,0.675,16,Wednesday,2024-06
2024-06-05 18:00:00,Facebook,Carousel,4331,200,33,74,250,33,307,7.09,0.762,18,Wednesday,2024-06
2024-06-05 20:00:00,Twitter,Text,631,48,4,12,46,7,64,10.14,1.109,20,Wednesday,2024-06
2024-06-05 22:00:00,Facebook,Video,4742,496,110,169,104,56,775,16.34,1.181,22,Wednesday,2024-06
2024-06-06 00:00:00,Instagram,Story,4285,279,55,153,197,16,487,11.37,0.373,0,Thursday,2024-06
2024-06-06 02:00:00,Twitter,Text,1402,102,16,67,95,8,185,13.2,0.571,2,Thursday,2024-06
2024-06-06 04:00:00,Instagram,Text,3139,174,28,77,228,7,279,8.89,0.223,4,Thursday,2024-06
2024-06-06 06:00:00,Instagram,Carousel,5426,283,80,114,293,32,477,8.79,0.59,6,Thursday,2024-06
2024-06-06 08:00:00,Twitter,Carousel,3387,183,72,153,115,7,408,12.05,0.207,8,Thursday,2024-06
2024-06-06 10:00:00,Facebook,Image,2670,121,45,103,113,22,269,10.07,0.824,10,Thursday,2024-06
2024-06-06 12:00:00,Instagram,Story,4303,200,38,54,310,41,292,6.79,0.953,12,Thursday,2024-06
2024-06-06 14:00:00,Twitter,Image,3324,323,22,69,125,23,414,12.45,0.692,14,Thursday,2024-06
2024-06-06 16:00:00,Facebook,Carousel,3450,390,37,96,95,33,523,15.16,0.957,16,Thursday,2024-06
2024-06-06 18:00:00,Instagram,Image,4392,424,101,130,335,47,655,14.91,1.07,18,Thursday,2024-06
2024-06-06 20:00:00,Twitter,Carousel,4720,341,58,55,261,42,454,9.62,0.89,20,Thursday,2024-06
2024-06-06 22:00:00,Twitter,Story,2978,349,23,82,91,24,454,15.25,0.806,22,Thursday,2024-06
2024-06-07 00:00:00,Twitter,Video,4513,564,63,49,224,8,676,14.98,0.177,0,Friday,2024-06
2024-06-07 02:00:00,Instagram,Story,3266,452,54,66,175,6,572,17.51,0.184,2,Friday,2024-06
2024-06-07 04:00:00,Instagram,Image,4216,305,24,152,219,25,481,11.41,0.593,4,Friday,2024-06
2024-06-07 06:00:00,Facebook,Story,3190,417,26,33,77,11,476,14.92,0.345,6,Friday,2024-06
2024-06-07 08:00:00,Twitter,Image,3202,228,27,128,103,27,383,11.96,0.843,8,Friday,2024-06
2024-06-07 10:00:00,Instagram,Image,4080,305,62,193,90,26,560,13.73,0.637,10,Friday,2024-06
2024-06-07 12:00:00,Facebook,Text,1896,128,24,70,139,2,222,11.71,0.105,12,Friday,2024-06
2024-06-07 14:00:00,Instagram,Image,5370,253,61,103,192,18,417,7.77,0.335,14,Friday,2024-06
2024-06-07 16:00:00,Twitter,Story,2621,349,20,47,91,29,416,15.87,1.106,16,Friday,2024-06
2024-06-07 18:00:00,Instagram,Image,4286,495,89,60,300,23,644,15.03,0.537,18,Friday,2024-06
2024-06-07 20:00:00,Facebook,Image,3206,391,65,146,242,11,602,18.78,0.343,20,Friday,2024-06
2024-06-07 22:00:00,Instagram,Image,3227,265,17,145,94,33,427,13.23,1.023,22,Friday,2024-06
2024-06-08 00:00:00,Instagram,Carousel,4952,217,57,225,106,27,499,10.08,0.545,0,Saturday,2024-06
2024-06-08 02:00:00,Instagram,Image,3339,144,41,56,117,35,241,7.22,1.048,2,Saturday,2024-06
2024-06-08 04:00:00,Instagram,Video,5862,579,45,119,309,21,743,12.67,0.358,4,Saturday,2024-06
2024-06-08 06:00:00,Facebook,Image,2421,261,35,98,186,5,394,16.27,0.207,6,Saturday,2024-06
2024-06-08 08:00:00,Facebook,Video,3482,191,73,140,170,24,404,11.6,0.689,8,Saturday,2024-06
2024-06-08 10:00:00,Instagram,Text,1786,82,28,74,97,6,184,10.3,0.336,10,Saturday,2024-06
2024-06-08 12:00:00,Twitter,Text,989,93,14,24,62,10,131,13.25,1.011,12,Saturday,2024-06
2024-06-08 14:00:00,Twitter,Image,4325,175,102,131,268,45,408,9.43,1.04,14,Saturday,2024-06
2024-06-08 16:00:00,Facebook,Carousel,4641,268,37,168,335,50,473,10.19,1.077,16,Saturday,2024-06
2024-06-08 18:00:00,Twitter,Image,3101,323,48,72,244,14,443,14.29,0.451,18,Saturday,2024-06
2024-06-08 20:00:00,Instagram,Carousel,6024,607,77,292,327,68,976,16.2,1.129,20,Saturday,2024-06
2024-06-08 22:00:00,Twitter,Story,4215,171,69,163,272,46,403,9.56,1.091,22,Saturday,2024-06
2024-06-09 00:00:00,Twitter,Text,1533,210,14,44,36,10,268,17.48,0.652,0,Sunday,2024-06
2024-06-09 02:00:00,Instagram,Image,4477,349,26,104,194,53,479,10.7,1.184,2,Sunday,2024-06
2024-06-09 04:00:00,Twitter,Story,3055,423,63,151,238,19,637,20.85,0.622,4,Sunday,2024-06
2024-06-09 06:00:00,Instagram,Image,3353,367,24,92,229,21,483,14.41,0.626,6,Sunday,2024-06
2024-06-09 08:00:00,Facebook,Text,2508,163,56,71,81,26,290,11.56,1.037,8,Sunday,2024-06
2024-06-09 10:00:00,Instagram,Video,7883,644,157,251,338,78,1052,13.35,0.989,10,Sunday,2024-06
2024-06-09 12:00:00,Twitter,Carousel,2723,138,62,31,195,13,231,8.48,0.477,12,Sunday,2024-06
2024-06-09 14:00:00,Twitter,Carousel,5268,547,123,84,284,49,754,14.31,0.93,14,Sunday,2024-06
2024-06-09 16:00:00,Twitter,Carousel,4288,439,86,187,281,20,712,16.6,0.466,16,Sunday,2024-06
2024-06-09 18:00:00,Instagram,Video,8491,1185,116,93,354,20,1394,16.42,0.236,18,Sunday,2024-06
2024-06-09 20:00:00,Twitter,Text,1626,73,30,21,52,3,124,7.63,0.185,20,Sunday,2024-06
2024-06-09 22:00:00,Twitter,Video,4611,213,47,151,359,49,411,8.91,1.063,22,Sunday,2024-06
2024-06-10 00:00:00,Twitter,Carousel,4069,270,26,167,98,28,463,11.38,0.688,0,Monday,2024-06
2024-06-10 02:00:00,Twitter,Video,5225,338,51,259,341,53,648,12.4,1.014,2,Monday,2024-06
2024-06-10 04:00:00,Twitter,Image,4030,421,96,85,224,34,602,14.94,0.844,4,Monday,2024-06
2024-06-10 06:00:00,Facebook,Image,2961,234,66,145,146,15,445,15.03,0.507,6,Monday,2024-06
2024-06-10 08:00:00,Instagram,Image,5437,568,32,172,114,51,772,14.2,0.938,8,Monday,2024-06
2024-06-10 10:00:00,Facebook,Video,4405,320,63,184,100,12,567,12.87,0.272,10,Monday,2024-06
2024-06-10 12:00:00,Twitter,Video,4010,295,100,172,292,45,567,14.14,1.122,12,Monday,2024-06
2024-06-10 14:00:00,Instagram,Image,4080,302,44,78,284,34,424,10.39,0.833,14,Monday,2024-06
2024-06-10 16:00:00,Instagram,Story,3552,322,55,161,152,39,538,15.15,1.098,16,Monday,2024-06
2024-06-10 18:00:00,Instagram,Story,2983,250,59,140,222,4,449,15.05,0.134,18,Monday,2024-06
2024-06-10 20:00:00,Facebook,Video,4389,364,78,209,117,26,651,14.83,0.592,20,Monday,2024-06
2024-06-10 22:00:00,Twitter,Image,2042,120,46,99,99,4,265,12.98,0.196,22,Monday,2024-06
2024-06-11 00:00:00,Facebook,Video,5030,379,114,246,268,36,739,14.69,0.716,0,Tuesday,2024-06
2024-06-11 02:00:00,Twitter,Video,5916,412,98,163,225,10,673,11.38,0.169,2,Tuesday,2024-06
2024-06-11 04:00:00,Twitter,Carousel,3544,333,60,121,153,19,514,14.5,0.536,4,Tuesday,2024-06
2024-06-11 06:00:00,Instagram,Carousel,5346,659,77,264,247,43,1000,18.71,0.804,6,Tuesday,2024-06
2024-06-11 08:00:00,Instagram,Video,7316,915,174,365,270,53,1454,19.87,0.724,8,Tuesday,2024-06
2024-06-11 10:00:00,Twitter,Video,4777,406,77,77,340,52,560,11.72,1.089,10,Tuesday,2024-06
2024-06-11 12:00:00,Instagram,Video,5807,314,108,130,433,48,552,9.51,0.827,12,Tuesday,2024-06
2024-06-11 14:00:00,Instagram,Story,3730,390,60,44,283,29,494,13.24,0.777,14,Tuesday,2024-06
2024-06-11 16:00:00,Twitter,Text,1931,214,11,68,127,18,293,15.17,0.932,16,Tuesday,2024-06
2024-06-11 18:00:00,Twitter,Video,5272,616,50,258,420,9,924,17.53,0.171,18,Tuesday,2024-06
2024-06-11 20:00:00,Facebook,Video,4356,474,51,212,113,28,737,16.92,0.643,20,Tuesday,2024-06
2024-06-11 22:00:00,Facebook,Story,2775,229,31,99,77,24,359,12.94,0.865,22,Tuesday,2024-06
2024-06-12 00:00:00,Twitter,Text,1624,117,24,19,124,4,160,9.85,0.246,0,Wednesday,2024-06
2024-06-12 02:00:00,Twitter,Image,3956,515,26,169,115,5,710,17.95,0.126,2,Wednesday,2024-06
2024-06-12 04:00:00,Twitter,Video,4338,483,69,62,329,25,614,14.15,0.576,4,Wednesday,2024-06
2024-06-12 06:00:00,Facebook,Video,5260,596,79,179,200,16,854,16.24,0.304,6,Wednesday,2024-06
2024-06-12 08:00:00,Instagram,Carousel,4044,319,74,152,92,19,545,13.48,0.47,8,Wednesday,2024-06
2024-06-12 10:00:00,Twitter,Image,4485,364,31,87,103,53,482,10.75,1.182,10,Wednesday,2024-06
2024-06-12 12:00:00,Facebook,Video,4169,175,80,114,280,46,369,8.85,1.103,12,Wednesday,2024-06
2024-06-12 14:00:00,Instagram,Carousel,6028,602,52,248,466,44,902,14.96,0.73,14,Wednesday,2024-06
2024-06-12 16:00:00,Twitter,Video,4217,329,83,198,243,40,610,14.47,0.949,16,Wednesday,2024-06
2024-06-12 18:00:00,Twitter,Story,3890,222,35,121,119,31,378,9.72,0.797,18,Wednesday,2024-06
2024-06-12 20:00:00,Instagram,Image,5251,634,74,90,308,62,798,15.2,1.181,20,Wednesday,2024-06
2024-06-12 22:00:00,Instagram,Video,6663,681,38,71,261,21,790,11.86,0.315,22,Wednesday,2024-06
2024-06-13 00:00:00,Instagram,Carousel,6165,406,70,119,459,40,595,9.65,0.649,0,Thursday,2024-06
2024-06-13 02:00:00,Instagram,Image,4786,505,63,168,206,22,736,15.38,0.46,2,Thursday,2024-06
2024-06-13 04:00:00,Instagram,Text,3651,253,29,90,163,28,372,10.19,0.767,4,Thursday,2024-06
2024-06-13 06:00:00,Facebook,Image,4204,552,24,83,132,27,659,15.68,0.642,6,Thursday,2024-06
2024-06-13 08:00:00,Instagram,Image,5811,373,98,263,433,67,734,12.63,1.153,8,Thursday,2024-06
2024-06-13 10:00:00,Twitter,Carousel,3757,440,86,72,119,4,598,15.92,0.106,10,Thursday,2024-06
2024-06-13 12:00:00,Instagram,Image,4761,279,84,189,360,38,552,11.59,0.798,12,Thursday,2024-06
2024-06-13 14:00:00,Facebook,Text,1803,247,21,43,94,9,311,17.25,0.499,14,Thursday,2024-06
2024-06-13 16:00:00,Instagram,Image,5162,384,79,125,108,37,588,11.39,0.717,16,Thursday,2024-06
2024-06-13 18:00:00,Twitter,Image,3874,202,25,155,79,44,382,9.86,1.136,18,Thursday,2024-06
2024-06-13 20:00:00,Facebook,Video,4775,218,79,114,337,23,411,8.61,0.482,20,Thursday,2024-06
2024-06-13 22:00:00,Facebook,Image,2809,185,62,70,59,14,317,11.29,0.498,22,Thursday,2024-06
2024-06-14 00:00:00,Instagram,Story,3051,253,18,102,199,16,373,12.23,0.524,0,Friday,2024-06
2024-06-14 02:00:00,Facebook,Story,3148,258,21,56,92,19,335,10.64,0.604,2,Friday,2024-06
2024-06-14 04:00:00,Twitter,Video,5638,266,95,175,287,59,536,9.51,1.046,4,Friday,2024-06
2024-06-14 06:00:00,Twitter,Video,5153,312,29,190,209,6,531,10.3,0.116,6,Friday,2024-06
2024-06-14 08:00:00,Instagram,Story,3384,344,28,89,165,20,461,13.62,0.591,8,Friday,2024-06
2024-06-14 10:00:00,Instagram,Text,1832,251,10,88,100,17,349,19.05,0.928,10,Friday,2024-06
2024-06-14 12:00:00,Twitter,Video,3937,503,90,76,125,25,669,16.99,0.635,12,Friday,2024-06
